OrderID,CustomerID,Country,Product,Category,Subcategory,Quantity,UnitPrice_AED,LineTotal_AED
82,C003063,United Arab Emirates,Oil,Pantry,Staples,1,9.26,9.26
82,C003063,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,2,5.72,11.44
82,C003063,United Arab Emirates,Canned Vegetables,Pantry,Canned goods,1,8.93,8.93
82,C003063,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,43.51,43.51
82,C003063,United Arab Emirates,Bathroom Cleaner,Household,Cleaning & laundry,1,16.05,16.05
83,C002617,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,2,6.19,12.38
83,C002617,United Arab Emirates,Onions,Produce,Vegetables & herbs,1,4.63,4.63
83,C002617,United Arab Emirates,Hard Cheese,Dairy & Eggs,Dairy/eggs,3,7.44,22.32
83,C002617,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,14.89,14.89
84,C000962,United Arab Emirates,Herbs,Produce,Vegetables & herbs,2,5.5,11.0
84,C000962,United Arab Emirates,Condensed Milk,Dairy & Eggs,Milk & cream,1,8.12,8.12
84,C000962,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,12.15,12.15
84,C000962,United Arab Emirates,Salt,Pantry,Staples,1,10.58,10.58
84,C000962,United Arab Emirates,Oil,Pantry,Staples,2,9.64,19.28
84,C000962,United Arab Emirates,White Wine,Beverages,Alcohol,1,70.77,70.77
84,C000962,United Arab Emirates,Candles,Household,General merchandise,1,12.73,12.73
85,C002896,Qatar,Bottled Water,Beverages,Non-alcoholic,2,53.83,107.66
86,C000896,Oman,Sausage,Meat & Seafood,Deli & processed,1,13.69,13.69
86,C000896,Oman,Root Vegetables,Produce,Vegetables & herbs,1,4.47,4.47
86,C000896,Oman,Onions,Produce,Vegetables & herbs,1,3.42,3.42
86,C000896,Oman,Yogurt,Dairy & Eggs,Dairy/eggs,2,2.92,5.84
86,C000896,Oman,Rolls/Buns,Bakery,Bread & baked goods,1,4.24,4.24
86,C000896,Oman,Brandy,Beverages,Alcohol,1,70.86,70.86
86,C000896,Oman,Detergent,Household,Cleaning & laundry,1,22.17,22.17
87,C003163,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,32.52,32.52
87,C003163,United Arab Emirates,Newspapers,Household,General merchandise,1,12.31,12.31
88,C002463,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,1,35.25,35.25
88,C002463,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.4,7.4
88,C002463,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,2,5.39,10.78
89,C000094,United Arab Emirates,Berries,Produce,Fruit,2,11.39,22.78
89,C000094,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.75,2.75
90,C000906,United Arab Emirates,Soda,Beverages,Non-alcoholic,6,36.97,221.82
91,C002531,United Arab Emirates,Berries,Produce,Fruit,1,13.68,13.68
92,C000614,Saudi Arabia,Fruit/Vegetable Juice,Beverages,Non-alcoholic,2,31.43,62.86
92,C000614,Saudi Arabia,Salty Snack,Snacks & Sweets,Snacks/sweets,2,6.09,12.18
92,C000614,Saudi Arabia,Candles,Household,General merchandise,1,11.38,11.38
93,C002941,United Arab Emirates,Citrus Fruit,Produce,Fruit,3,3.8,11.4
93,C002941,United Arab Emirates,Butter Milk,Dairy & Eggs,Dairy/eggs,1,4.34,4.34
93,C002941,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.55,2.55
93,C002941,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,2,6.14,12.28
94,C000120,Oman,Pork,Meat & Seafood,Fresh meat,1,28.18,28.18
94,C000120,Oman,Hamburger Meat,Meat & Seafood,Fresh meat,1,12.08,12.08
94,C000120,Oman,Citrus Fruit,Produce,Fruit,1,4.34,4.34
94,C000120,Oman,Berries,Produce,Fruit,1,11.65,11.65
94,C000120,Oman,Onions,Produce,Vegetables & herbs,1,2.55,2.55
94,C000120,Oman,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,2,5.54,11.08
94,C000120,Oman,Rice,Pantry,Staples,2,9.72,19.44
94,C000120,Oman,Coffee,Beverages,Non-alcoholic,2,34.29,68.58
94,C000120,Oman,Chocolate,Snacks & Sweets,Snacks/sweets,1,4.34,4.34
95,C002421,United Arab Emirates,Detergent,Household,Cleaning & laundry,2,32.07,64.14
96,C002240,United Arab Emirates,Grapes,Produce,Fruit,1,8.33,8.33
96,C002240,United Arab Emirates,Photo/Film,Household,General merchandise,1,17.65,17.65
97,C002346,Saudi Arabia,Sausage,Meat & Seafood,Deli & processed,1,16.38,16.38
97,C002346,Saudi Arabia,Sliced Cheese,Dairy & Eggs,Dairy/eggs,1,6.42,6.42
97,C002346,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,3.98,3.98
97,C002346,Saudi Arabia,Brown Bread,Bakery,Bread & baked goods,1,5.22,5.22
97,C002346,Saudi Arabia,Fruit/Vegetable Juice,Beverages,Non-alcoholic,2,34.76,69.52
97,C002346,Saudi Arabia,Canned Beer,Beverages,Alcohol,1,37.1,37.1
97,C002346,Saudi Arabia,Red/Blush Wine,Beverages,Alcohol,2,59.9,119.8
97,C002346,Saudi Arabia,Waffles,Bakery,Bread & baked goods,1,4.69,4.69
97,C002346,Saudi Arabia,Shopping Bags,Household,General merchandise,2,0.44,0.88
98,C002475,Qatar,Chicken,Meat & Seafood,Fresh meat,1,31.82,31.82
98,C002475,Qatar,Hamburger Meat,Meat & Seafood,Fresh meat,2,22.14,44.28
98,C002475,Qatar,Citrus Fruit,Produce,Fruit,1,6.59,6.59
98,C002475,Qatar,Tropical Fruit,Produce,Fruit,1,9.92,9.92
98,C002475,Qatar,Root Vegetables,Produce,Vegetables & herbs,3,6.72,20.16
98,C002475,Qatar,Other Vegetables,Produce,Vegetables & herbs,2,8.47,16.94
98,C002475,Qatar,Butter,Dairy & Eggs,Dairy/eggs,2,12.76,25.52
98,C002475,Qatar,Pasta,Pantry,Staples,1,10.71,10.71
98,C002475,Qatar,Oil,Pantry,Staples,1,13.37,13.37
98,C002475,Qatar,Detergent,Household,Cleaning & laundry,1,37.21,37.21
99,C003063,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.32,8.32
99,C003063,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.65,2.65
99,C003063,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,4.23,4.23
100,C000031,United Arab Emirates,Citrus Fruit,Produce,Fruit,3,6.53,19.59
100,C000031,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,6.8,6.8
101,C002748,Qatar,Soda,Beverages,Non-alcoholic,6,39.29,235.74
101,C002748,Qatar,Misc. Beverages,Beverages,Non-alcoholic,1,45.41,45.41
102,C000038,Saudi Arabia,Sausage,Meat & Seafood,Deli & processed,1,13.62,13.62
102,C000038,Saudi Arabia,Pork,Meat & Seafood,Fresh meat,1,23.67,23.67
102,C000038,Saudi Arabia,Grapes,Produce,Fruit,1,4.54,4.54
102,C000038,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.83,5.83
102,C000038,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,2,4.82,9.64
102,C000038,Saudi Arabia,Pastry,Bakery,Bread & baked goods,1,5.87,5.87
102,C000038,Saudi Arabia,Soda,Beverages,Non-alcoholic,1,37.93,37.93
102,C000038,Saudi Arabia,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,5.41,5.41
102,C000038,Saudi Arabia,Bathroom Cleaner,Household,Cleaning & laundry,1,11.19,11.19
103,C000451,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,31.0,31.0
103,C000451,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.17,5.17
103,C000451,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,46.45,46.45
104,C002786,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,18.91,18.91
104,C002786,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,6.85,13.7
104,C002786,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.18,3.18
104,C002786,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,39.66,39.66
104,C002786,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,41.16,41.16
104,C002786,United Arab Emirates,Bottled Beer,Beverages,Alcohol,1,35.46,35.46
104,C002786,United Arab Emirates,Softener,Household,Cleaning & laundry,1,15.2,15.2
104,C002786,United Arab Emirates,Napkins,Household,Paper goods,1,11.77,11.77
104,C002786,United Arab Emirates,Photo/Film,Household,General merchandise,2,14.91,29.82
104,C002786,United Arab Emirates,Shopping Bags,Household,General merchandise,3,0.48,1.44
105,C000745,United Arab Emirates,Soda,Beverages,Non-alcoholic,6,48.98,293.88
106,C002426,Oman,Rolls/Buns,Bakery,Bread & baked goods,1,4.35,4.35
106,C002426,Oman,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,35.41,35.41
107,C002782,United Arab Emirates,Beef,Meat & Seafood,Fresh meat,1,38.51,38.51
107,C002782,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,4.68,4.68
107,C002782,United Arab Emirates,Berries,Produce,Fruit,2,11.96,23.92
107,C002782,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,2,4.18,8.36
107,C002782,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,2,4.53,9.06
107,C002782,United Arab Emirates,Detergent,Household,Cleaning & laundry,2,26.4,52.8
108,C003015,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.41,7.41
108,C003015,Saudi Arabia,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,2,5.62,11.24
108,C003015,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,2,4.94,9.88
108,C003015,Saudi Arabia,Soda,Beverages,Non-alcoholic,2,44.18,88.36
108,C003015,Saudi Arabia,Waffles,Bakery,Bread & baked goods,1,6.83,6.83
108,C003015,Saudi Arabia,Candy,Snacks & Sweets,Snacks/sweets,1,3.83,3.83
108,C003015,Saudi Arabia,Cling Film/Bags,Household,General merchandise,1,15.94,15.94
109,C001387,Oman,Processed Cheese,Dairy & Eggs,Dairy/eggs,1,6.56,6.56
110,C000793,Oman,Tropical Fruit,Produce,Fruit,2,7.16,14.32
110,C000793,Oman,Pip Fruit,Produce,Fruit,3,6.42,19.26
111,C000356,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,2,21.64,43.28
111,C000356,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,14.95,14.95
111,C000356,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,4.43,4.43
111,C000356,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.11,7.11
111,C000356,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.68,5.68
111,C000356,United Arab Emirates,Oil,Pantry,Staples,1,7.8,7.8
111,C000356,United Arab Emirates,Pickled Vegetables,Pantry,Pickles & preserved,2,9.69,19.38
111,C000356,United Arab Emirates,Bottled Beer,Beverages,Alcohol,2,32.58,65.16
111,C000356,United Arab Emirates,Chewing Gum,Snacks & Sweets,Snacks/sweets,2,1.94,3.88
111,C000356,United Arab Emirates,Dishes,Household,General merchandise,1,12.74,12.74
112,C002073,United Arab Emirates,Packaged Fruit/Vegetables,Produce,Vegetables & herbs,1,4.45,4.45
112,C002073,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,2,35.56,71.12
113,C000123,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.58,6.58
113,C000123,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,2,13.3,26.6
113,C000123,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,10.67,10.67
113,C000123,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.65,4.65
113,C000123,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,2,7.43,14.86
113,C000123,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,39.55,39.55
113,C000123,United Arab Emirates,Red/Blush Wine,Beverages,Alcohol,1,63.12,63.12
113,C000123,United Arab Emirates,Newspapers,Household,General merchandise,2,14.77,29.54
114,C000771,United Arab Emirates,Berries,Produce,Fruit,1,15.43,15.43
114,C000771,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,5.41,5.41
115,C000909,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,5.04,5.04
115,C000909,United Arab Emirates,Berries,Produce,Fruit,1,15.86,15.86
115,C000909,United Arab Emirates,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,5.73,5.73
115,C000909,United Arab Emirates,Processed Cheese,Dairy & Eggs,Dairy/eggs,1,7.98,7.98
116,C000317,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,9.92,9.92
116,C000317,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.15,8.15
116,C000317,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.72,3.72
117,C001138,United Arab Emirates,Hamburger Meat,Meat & Seafood,Fresh meat,1,22.66,22.66
117,C001138,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.06,8.06
117,C001138,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,10.84,10.84
117,C001138,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,4.57,9.14
117,C001138,United Arab Emirates,Bottled Beer,Beverages,Alcohol,1,40.75,40.75
117,C001138,United Arab Emirates,Sparkling Wine,Beverages,Alcohol,1,48.54,48.54
118,C002314,United Arab Emirates,Hamburger Meat,Meat & Seafood,Fresh meat,1,22.45,22.45
118,C002314,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.56,7.56
118,C002314,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.83,7.83
118,C002314,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,11.71,11.71
118,C002314,United Arab Emirates,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,6.26,6.26
118,C002314,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,33.68,33.68
118,C002314,United Arab Emirates,Dishes,Household,General merchandise,1,13.22,13.22
119,C001263,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.31,7.31
119,C001263,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,7.42,7.42
119,C001263,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,55.45,55.45
120,C003130,United Arab Emirates,Fish,Meat & Seafood,Seafood,1,33.46,33.46
120,C003130,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,6.54,6.54
120,C003130,United Arab Emirates,Pastry,Bakery,Bread & baked goods,2,6.54,13.08
120,C003130,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,1,6.96,6.96
120,C003130,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,40.47,40.47
120,C003130,United Arab Emirates,Long Life Bakery Product,Bakery,Bread & baked goods,1,6.44,6.44
120,C003130,United Arab Emirates,Male Cosmetics,Personal care,Health & beauty,1,20.31,20.31
120,C003130,United Arab Emirates,Shopping Bags,Household,General merchandise,2,0.52,1.04
121,C003000,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,2,35.56,71.12
121,C003000,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,17.56,17.56
121,C003000,United Arab Emirates,Long Life Bakery Product,Bakery,Bread & baked goods,1,6.71,6.71
121,C003000,United Arab Emirates,Waffles,Bakery,Bread & baked goods,1,9.06,9.06
122,C001578,United Arab Emirates,Packaged Fruit/Vegetables,Produce,Vegetables & herbs,1,6.88,6.88
122,C001578,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,1,15.9,15.9
122,C001578,United Arab Emirates,Semi-Finished Bread,Bakery,Bread & baked goods,2,6.78,13.56
122,C001578,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,40.98,40.98
123,C001373,Bahrain,Pastry,Bakery,Bread & baked goods,1,5.39,5.39
123,C001373,Bahrain,Soda,Beverages,Non-alcoholic,6,35.52,213.12
124,C001468,Kuwait,Other Vegetables,Produce,Vegetables & herbs,1,7.75,7.75
124,C001468,Kuwait,Red/Blush Wine,Beverages,Alcohol,1,77.13,77.13
125,C001717,Kuwait,Misc. Beverages,Beverages,Non-alcoholic,1,42.68,42.68
126,C001491,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,34.88,34.88
126,C001491,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,23.56,23.56
126,C001491,United Arab Emirates,Citrus Fruit,Produce,Fruit,2,7.18,14.36
126,C001491,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,8.91,8.91
126,C001491,United Arab Emirates,Pip Fruit,Produce,Fruit,1,8.5,8.5
126,C001491,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.76,7.76
126,C001491,United Arab Emirates,Hard Cheese,Dairy & Eggs,Dairy/eggs,1,9.02,9.02
126,C001491,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,6.44,6.44
126,C001491,United Arab Emirates,Domestic Eggs,Dairy & Eggs,Dairy/eggs,2,7.7,15.4
126,C001491,United Arab Emirates,Rice,Pantry,Staples,1,10.86,10.86
126,C001491,United Arab Emirates,Sugar,Pantry,Staples,1,6.72,6.72
126,C001491,United Arab Emirates,Canned Fruit,Pantry,Canned goods,1,13.56,13.56
126,C001491,United Arab Emirates,Misc. Beverages,Beverages,Non-alcoholic,1,51.2,51.2
126,C001491,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,42.17,42.17
126,C001491,United Arab Emirates,Hygiene Articles,Personal care,Health & beauty,1,17.29,17.29
127,C002907,Saudi Arabia,Sparkling Wine,Beverages,Alcohol,2,42.29,84.58
128,C002489,United Arab Emirates,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,7.7,7.7
129,C002442,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,23.38,23.38
129,C002442,United Arab Emirates,Butter Milk,Dairy & Eggs,Dairy/eggs,1,5.1,5.1
129,C002442,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.57,4.57
130,C000441,Kuwait,Curd Cheese,Dairy & Eggs,Dairy/eggs,2,7.32,14.64
131,C000535,Saudi Arabia,Frankfurter,Meat & Seafood,Deli & processed,1,17.41,17.41
131,C000535,Saudi Arabia,Dessert,Prepared foods,Ready-to-eat,1,10.13,10.13
132,C000613,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,6.36,12.72
132,C000613,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.64,2.64
132,C000613,United Arab Emirates,Beverages,Beverages,Non-alcoholic,1,39.41,39.41
132,C000613,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,5.6,5.6
132,C000613,United Arab Emirates,Shopping Bags,Household,General merchandise,3,0.49,1.47
133,C002739,United Arab Emirates,Newspapers,Household,General merchandise,1,14.0,14.0
134,C001638,United Arab Emirates,Berries,Produce,Fruit,1,13.47,13.47
134,C001638,United Arab Emirates,Soda,Beverages,Non-alcoholic,6,42.02,252.12
135,C000142,Bahrain,Curd,Dairy & Eggs,Dairy/eggs,1,5.79,5.79
135,C000142,Bahrain,Flour,Pantry,Staples,1,7.51,7.51
135,C000142,Bahrain,Liquor (Appetizer),Beverages,Alcohol,1,43.53,43.53
136,C000094,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,9.63,9.63
136,C000094,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,10.25,10.25
136,C000094,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,46.85,46.85
137,C002972,Saudi Arabia,Soda,Beverages,Non-alcoholic,1,47.71,47.71
138,C000247,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,5.61,5.61
138,C000247,Saudi Arabia,Instant Food Products,Pantry,Convenience,1,11.33,11.33
139,C000714,United Arab Emirates,Canned Beer,Beverages,Alcohol,2,43.7,87.4
140,C002867,United Arab Emirates,Canned Beer,Beverages,Alcohol,2,29.95,59.9
141,C001466,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,29.09,29.09
141,C001466,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,19.84,19.84
141,C001466,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,8.61,17.22
141,C001466,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,4.83,9.66
141,C001466,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,2,8.79,17.58
142,C002362,Qatar,Other Vegetables,Produce,Vegetables & herbs,2,6.71,13.42
142,C002362,Qatar,Misc. Beverages,Beverages,Non-alcoholic,2,47.01,94.02
142,C002362,Qatar,Canned Beer,Beverages,Alcohol,1,30.72,30.72
143,C000817,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.41,6.41
143,C000817,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,9.89,9.89
144,C003173,Oman,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.71,5.71
145,C001282,Oman,Citrus Fruit,Produce,Fruit,2,4.96,9.92
145,C001282,Oman,Butter,Dairy & Eggs,Dairy/eggs,1,7.04,7.04
145,C001282,Oman,Cream Cheese ,Dairy & Eggs,Dairy/eggs,1,5.44,5.44
145,C001282,Oman,White Bread,Bakery,Bread & baked goods,1,3.92,3.92
145,C001282,Oman,Oil,Pantry,Staples,1,8.2,8.2
145,C001282,Oman,Margarine,Dairy & Eggs,Butter & spreads,1,4.96,4.96
145,C001282,Oman,Newspapers,Household,General merchandise,1,12.21,12.21
146,C002084,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,35.39,35.39
146,C002084,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,6.13,6.13
147,C001357,United Arab Emirates,Frankfurter,Meat & Seafood,Deli & processed,1,34.97,34.97
147,C001357,United Arab Emirates,Ham,Meat & Seafood,Deli & processed,1,24.17,24.17
147,C001357,United Arab Emirates,Pip Fruit,Produce,Fruit,1,10.45,10.45
147,C001357,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,3,8.11,24.33
147,C001357,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.88,7.88
147,C001357,United Arab Emirates,Soft Cheese,Dairy & Eggs,Dairy/eggs,1,7.47,7.47
147,C001357,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,2,12.38,24.76
147,C001357,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,5.02,10.04
147,C001357,United Arab Emirates,Sugar,Pantry,Staples,1,7.36,7.36
147,C001357,United Arab Emirates,Baking Powder,Pantry,Staples,1,11.56,11.56
148,C000540,Saudi Arabia,Butter Milk,Dairy & Eggs,Dairy/eggs,2,5.06,10.12
148,C000540,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,2,2.92,5.84
148,C000540,Saudi Arabia,Honey,Pantry,Condiments & spreads,2,8.85,17.7
148,C000540,Saudi Arabia,Soda,Beverages,Non-alcoholic,1,43.31,43.31
148,C000540,Saudi Arabia,Detergent,Household,Cleaning & laundry,2,30.53,61.06
149,C001472,Qatar,Hamburger Meat,Meat & Seafood,Fresh meat,2,23.06,46.12
149,C001472,Qatar,Citrus Fruit,Produce,Fruit,1,6.53,6.53
149,C001472,Qatar,Onions,Produce,Vegetables & herbs,2,5.0,10.0
149,C001472,Qatar,Rolls/Buns,Bakery,Bread & baked goods,1,6.0,6.0
149,C001472,Qatar,Bottled Water,Beverages,Non-alcoholic,1,39.53,39.53
149,C001472,Qatar,Dental Care,Personal care,Health & beauty,1,21.0,21.0
150,C000879,Bahrain,Pasta,Pantry,Staples,1,8.16,8.16
150,C000879,Bahrain,Popcorn,Snacks & Sweets,Snacks/sweets,1,6.23,6.23
151,C002617,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,6.41,6.41
151,C002617,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.29,5.29
151,C002617,United Arab Emirates,Meat Spreads,Meat & Seafood,Deli & processed,1,29.44,29.44
151,C002617,United Arab Emirates,Cake Bar,Bakery,Bread & baked goods,1,6.23,6.23
151,C002617,United Arab Emirates,Chocolate,Snacks & Sweets,Snacks/sweets,2,5.2,10.4
151,C002617,United Arab Emirates,Shopping Bags,Household,General merchandise,1,0.45,0.45
152,C001720,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,13.18,13.18
152,C001720,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,1,25.48,25.48
152,C001720,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,5.66,5.66
152,C001720,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,2,12.01,24.02
152,C001720,United Arab Emirates,White Bread,Bakery,Bread & baked goods,1,5.32,5.32
